date,team,opponent,location,MOV,OffRtg_diff,DefRtg_diff,ThreePA_diff,TOV_diff,ORB_diff,DRB_diff,RecentForm_diff,SOS_diff,Pace_diff
2026-01-07,Jacksonville State,Florida International,1,7,-4.792857142857159,-5.278571428571411,1.071428571428573,-1.9285714285714288,-1.9285714285714288,2.1428571428571423,-14.799999999999999,-0.7000000000000002,-6.3999999999999915
2026-01-28,Jacksonville State,Florida International,-1,4,-0.8497368421052442,-4.658157894736846,1.2684210526315773,-1.6684210526315795,-1.973684210526315,1.1684210526315795,6.800000000000001,-0.7000000000000002,-6.3999999999999915
2026-02-26,Jacksonville State,Delaware,1,10,3.5333333333333456,-10.462962962962976,-1.2592592592592595,-0.3333333333333339,3.666666666666667,0.9259259259259274,-0.8,0.2999999999999998,1.7000000000000028
2025-11-24,James Madison,Florida International,-1,8,2.2333333333333343,9.200000000000003,0.08333333333333215,-2.75,-7.416666666666666,-3.5,-4.25,-1.2000000000000002,-5.199999999999989
2025-11-29,James Madison,George Mason,-1,-16,-4.132142857142867,18.123214285714283,7.714285714285715,-0.8392857142857135,-0.3035714285714288,-1.1428571428571423,-17.8,-4.5,3.1000000000000085
2025-12-20,James Madison,Georgia Southern,-1,-4,-1.3785714285714334,5.738095238095255,-3.011904761904759,-0.6428571428571423,-1.1071428571428577,0.5,-18.200000000000003,1.0999999999999996,-4.599999999999994
2025-12-29,James Madison,Arkansas,-1,-29,-10.103205128205119,8.515384615384605,2.7756410256410255,0.647435897435896,-0.6858974358974361,-0.6282051282051277,-16.4,-17.2,-6.0
2026-01-03,James Madison,Arkansas State,-1,4,-3.6999999999999886,7.585714285714289,0.571428571428573,-3.6428571428571423,-1.7857142857142847,-1.428571428571427,-23.4,-0.7000000000000002,-5.5
2026-01-15,James Madison,Appalachian State,-1,-15,0.8019607843137351,9.648039215686282,0.4052287581699332,1.7679738562091512,-1.3725490196078418,-0.6013071895424851,-4.2,0.5,3.0
2026-02-12,James Madison,Georgia State,1,2,7.852000000000004,5.14800000000001,-1.2799999999999976,0.4800000000000004,0.4800000000000004,1.3599999999999994,9.6,1.0999999999999996,-1.5
2026-02-14,James Madison,Appalachian State,1,11,0.051282051282058205,11.812820512820522,-0.3019943019943021,2.3717948717948723,-0.7678062678062663,-1.1780626780626768,-11.2,0.5,3.0
2026-02-18,James Madison,Coastal Carolina,-1,2,5.7962962962962905,7.685185185185176,-0.4814814814814845,0.5925925925925934,0.2222222222222232,-4.296296296296294,0.4,0.5,-1.7999999999999972
2026-02-21,James Madison,Georgia State,-1,15,8.282142857142858,3.767857142857139,-1.321428571428573,0.5,0.07142857142857117,1.6071428571428577,9.8,1.0999999999999996,-1.5
2026-02-25,James Madison,Georgia Southern,1,16,0.8310344827586107,1.331034482758625,-4.448275862068964,0.3793103448275872,0.1724137931034484,2.517241379310345,11.4,1.0999999999999996,-4.599999999999994
2026-02-27,James Madison,Coastal Carolina,1,-1,6.013333333333335,6.436666666666667,-1.5333333333333314,0.8666666666666671,-0.13333333333333286,-3.9666666666666686,6.3999999999999995,0.5,-1.7999999999999972
2025-11-18,Kansas,Duke,0,-12,-12.75,6.575000000000003,-6.0,1.0,-4.75,-1.25,-17.25,-0.8999999999999986,2.0999999999999943
2025-12-02,Kansas,Connecticut,1,-5,-8.77857142857141,3.7303571428571303,-2.321428571428573,1.4821428571428577,-1.9642857142857135,3.9642857142857153,-5.6,0.0,2.5999999999999943
2025-12-22,Kansas,Davidson,1,29,-5.231060606060581,-8.945454545454552,-0.8106060606060588,0.08333333333333393,0.3333333333333339,5.810606060606059,-1.1999999999999993,12.600000000000001,4.200000000000003
2026-01-13,Kansas,Iowa State,1,21,-13.03125,7.918750000000003,0.375,0.3125,-1.875,4.375,-12.399999999999999,0.0,0.5
2026-01-16,Kansas,Baylor,1,18,-9.601102941176464,-6.5577205882352985,-1.139705882352942,-1.077205882352942,-4.216911764705882,3.0183823529411775,-0.5999999999999996,3.1000000000000014,-0.5999999999999943
2026-01-20,Kansas,Colorado,-1,6,-3.5500000000000114,-10.905555555555551,2.7222222222222214,0.05555555555555536,-1.1111111111111107,4.666666666666668,6.0,6.100000000000001,-2.200000000000003
2026-01-31,Kansas,Brigham Young,1,8,-6.139999999999986,-0.7550000000000097,-3.8000000000000007,-0.5999999999999996,-2.0999999999999996,2.1499999999999986,10.0,1.3000000000000007,-2.0999999999999943
2026-02-09,Kansas,Arizona,1,4,-7.68695652173912,5.986956521739145,4.782608695652176,-1.2608695652173907,-3.913043478260871,-1.0,-12.200000000000001,-2.099999999999998,-2.700000000000003
2026-02-14,Kansas,Iowa State,-1,-18,-8.454166666666666,3.8458333333333172,-1.375,-0.6666666666666661,-2.125,4.666666666666664,-4.4,0.0,0.5
2026-02-21,Kansas,Cincinnati,1,-16,8.607692307692304,1.8884615384615415,-5.115384615384613,-1.4615384615384617,-1.1538461538461533,2.9230769230769234,-2.6,3.9000000000000004,-0.5
2026-02-23,Kansas,Houston,1,13,-5.862962962962968,5.233333333333334,-5.222222222222221,2.222222222222223,-2.7407407407407405,5.37037037037037,-7.0,-0.3999999999999986,3.4000000000000057
2026-02-28,Kansas,Arizona,-1,-23,-7.992857142857133,4.357142857142847,4.178571428571427,-0.39285714285714235,-3.6071428571428577,-1.0,-3.8,-2.099999999999998,-2.700000000000003
2026-03-03,Kansas,Arizona State,-1,-10,1.23793103448277,-9.713793103448282,-1.448275862068968,-0.6896551724137936,-0.1034482758620694,5.793103448275861,-8.4,4.100000000000001,-2.0999999999999943
2026-03-13,Kansas,Houston,0,-22,-6.965625000000003,4.6625000000000085,-4.53125,2.40625,-1.96875,5.40625,-10.0,-0.3999999999999986,3.4000000000000057
2026-03-20,Kansas,California Baptist,0,8,2.9090909090909207,1.8090909090909122,2.0,-1.1515151515151505,-2.8484848484848495,2.969696969696969,-21.6,15.0,0.5
2025-12-03,Kansas City,Idaho State,1,-9,-18.9375,11.303571428571416,-2.821428571428573,1.6964285714285712,-1.1071428571428577,0.07142857142857295,-29.8,-4.199999999999999,5.0
2025-12-06,Kansas City,Eastern Washington,-1,-24,-13.237499999999997,-3.3375000000000057,-0.875,-0.625,1.125,-3.375,-9.4,-7.1,2.200000000000003
2025-12-31,Kansas City,Denver,-1,-13,-23.175714285714278,-9.430000000000007,-1.7428571428571438,3.742857142857142,0.5761904761904759,0.5904761904761919,-10.6,-3.8,2.3999999999999915
2026-01-28,Kansas City,Denver,1,-8,-20.403896103896102,-5.652597402597408,-1.7121212121212146,3.428571428571429,0.4718614718614731,-0.16883116883116855,-13.599999999999998,-3.8,2.3999999999999915
2025-11-25,Kansas State,Indiana,-1,-17,-1.5633333333333326,16.63333333333334,-0.23333333333333073,5.300000000000001,-0.43333333333333357,-2.666666666666668,-15.600000000000001,-2.5999999999999996,6.400000000000006
2025-12-01,Kansas State,Bowling Green,1,-16,4.428571428571416,18.299999999999997,3.7142857142857117,1.8571428571428577,-1.7142857142857153,-0.8571428571428577,-8.4,11.4,3.3000000000000114
2025-12-13,Kansas State,Creighton,-1,7,5.952222222222218,-1.5999999999999943,-2.62222222222222,2.6111111111111107,-0.40000000000000036,-1.0111111111111093,6.0,-0.40000000000000036,5.200000000000003
2026-01-03,Kansas State,Brigham Young,1,-10,-4.107692307692318,10.461538461538467,2.0769230769230766,3.2307692307692317,0.9230769230769216,-2.46153846153846,-7.599999999999998,-4.1,2.8000000000000114
2026-01-07,Kansas State,Arizona,-1,-25,-6.6000000000000085,13.107142857142847,8.785714285714288,0.6428571428571441,-2.7857142857142865,-3.8571428571428577,-9.0,-7.499999999999998,2.200000000000003
2026-01-10,Kansas State,Arizona State,-1,-3,3.933333333333337,-2.333333333333343,4.466666666666665,1.666666666666666,2.133333333333333,1.5333333333333314,11.600000000000001,-1.299999999999999,2.8000000000000114
2026-01-24,Kansas State,Kansas,1,-24,1.0315789473684163,9.378947368421052,5.94736842105263,2.526315789473683,1.3684210526315788,-5.105263157894736,-14.6,-5.4,4.900000000000006
2026-02-01,Kansas State,Iowa State,1,-34,-11.257142857142853,14.214285714285722,5.380952380952383,1.666666666666666,-0.7142857142857153,-0.5714285714285694,-15.8,-5.4,5.400000000000006
2026-02-11,Kansas State,Cincinnati,1,-29,8.417934782608683,12.47735507246378,0.8496376811594182,0.12681159420289845,-0.19021739130434767,-3.132246376811594,-10.2,-1.5,4.400000000000006
2026-02-14,Kansas State,Houston,-1,-14,-9.191666666666663,17.224999999999994,1.25,4.541666666666667,-2.0,0.2083333333333357,-34.8,-5.799999999999999,8.300000000000011
2026-02-17,Kansas State,Baylor,1,16,-7.7239999999999895,2.36399999999999,3.3999999999999986,1.040000000000001,-1.7200000000000006,-1.759999999999998,-18.8,-2.299999999999999,4.300000000000011
2026-02-25,Kansas State,Colorado,-1,-9,-4.474074074074082,-0.3629629629629676,5.592592592592592,2.703703703703704,0.11111111111111072,-0.8148148148148131,-4.4,0.7000000000000011,2.700000000000003
2026-03-07,Kansas State,Kansas,-1,-19,-2.7900000000000063,9.566666666666663,5.166666666666668,2.299999999999999,0.10000000000000142,-5.166666666666664,-0.7999999999999998,-5.4,4.900000000000006
2026-03-10,Kansas State,Brigham Young,0,-14,-10.635483870967732,3.980645161290326,1.0,2.225806451612904,-1.64516129032258,-2.806451612903224,-7.199999999999999,-4.1,2.8000000000000114
2025-11-26,Kennesaw State,Florida Gulf Coast,-1,2,3.2642857142857054,-14.26428571428572,2.595238095238095,2.8095238095238084,0.07142857142857117,5.4523809523809526,-0.5999999999999996,3.6000000000000005,2.700000000000003
2025-12-02,Kennesaw State,Jackson State,1,15,34.04285714285713,-30.857142857142847,1.7142857142857153,-0.14285714285714235,6.7142857142857135,10.857142857142858,32.0,6.3,1.2999999999999972
2025-12-06,Kennesaw State,Georgia State,1,23,28.36944444444444,-10.416666666666671,1.0972222222222214,0.22222222222222143,5.263888888888889,6.055555555555557,20.0,3.0,3.799999999999997
2025-12-21,Kennesaw State,Alabama,0,-11,-2.4545454545454533,-12.5090909090909,-6.818181818181817,2.3636363636363633,3.6363636363636367,0.6363636363636331,4.600000000000001,-16.5,-2.200000000000003
2026-01-04,Kennesaw State,Delaware,-1,-15,16.038461538461547,-12.115384615384613,4.4615384615384635,1.0,8.846153846153847,5.23076923076923,16.2,1.7,8.200000000000003
2026-01-10,Kennesaw State,Jacksonville State,1,6,4.739999999999995,0.28000000000000114,4.866666666666667,2.533333333333333,4.066666666666666,2.2666666666666657,-8.6,1.4000000000000001,6.5
2026-01-14,Kennesaw State,Florida International,1,3,2.143749999999997,-4.956249999999997,6.125,0.8125,2.25,4.5625,-5.4,0.7,0.10000000000000853
2026-02-07,Kennesaw State,Jacksonville State,-1,-19,5.777272727272731,0.4636363636363541,6.09090909090909,0.8181818181818183,3.6363636363636367,2.0,1.4000000000000004,1.4000000000000001,6.5
2026-02-28,Kennesaw State,Delaware,1,8,7.799999999999997,-10.235714285714295,4.214285714285712,0.7857142857142847,6.821428571428571,1.9642857142857153,4.2,1.7,8.200000000000003
2026-03-19,Kennesaw State,Gonzaga,0,-9,-7.627985739750443,9.595365418894843,7.275401069518715,2.1336898395721917,1.1844919786096266,-0.8039215686274481,-8.600000000000001,-11.0,2.700000000000003
2025-11-15,Kent State,Cleveland State,0,7,21.633333333333326,-5.466666666666654,5.333333333333336,-3.333333333333334,2.666666666666668,2.333333333333332,20.0,3.4,2.200000000000003
2025-11-18,Kent State,Eastern Kentucky,1,15,10.759999999999977,12.193333333333328,-3.8666666666666636,0.4666666666666668,1.2666666666666657,-2.0666666666666664,-3.5999999999999996,2.9999999999999996,4.0
2025-11-22,Kent State,Cleveland State,1,20,12.61666666666666,-10.25,-0.5,-0.5,3.0,2.0,21.2,3.4,2.200000000000003
2025-12-03,Kent State,Austin Peay,1,12,14.374999999999986,12.717857142857142,3.696428571428573,1.125,1.4821428571428577,2.196428571428573,23.2,2.8000000000000003,3.9000000000000057
2026-01-06,Kent State,Bowling Green,1,3,-2.0323809523809615,11.971904761904767,6.56190476190476,2.885714285714286,0.795238095238096,1.8428571428571416,-15.0,0.8999999999999999,3.3000000000000114
2026-01-10,Kent State,Central Michigan,-1,-2,13.606249999999989,-8.351249999999993,8.2625,2.3125,0.9250000000000007,3.491666666666667,5.2,2.0,5.700000000000003
2026-01-13,Kent State,Buffalo,-1,6,-3.46875,-1.4874999999999972,4.375,3.9375,1.875,4.3125,-17.6,1.6999999999999997,5.800000000000011
2026-01-24,Kent State,Eastern Michigan,-1,1,12.647368421052619,3.8578947368420984,10.0,2.6842105263157894,1.6842105263157894,1.3157894736842088,-2.4000000000000004,0.19999999999999996,4.900000000000006
2026-01-30,Kent State,Akron,-1,-17,-11.023809523809533,2.323809523809544,-1.0,3.8095238095238084,0.5238095238095237,0.8095238095238102,-11.2,-1.7000000000000002,2.700000000000003
2026-02-11,Kent State,Eastern Michigan,1,4,10.320833333333326,0.7541666666666629,8.583333333333332,2.583333333333332,2.583333333333334,2.3333333333333357,9.399999999999999,0.19999999999999996,4.900000000000006
2026-02-14,Kent State,Ball State,-1,7,13.71650000000001,0.6336666666666702,5.356666666666669,3.721666666666666,3.8599999999999994,5.608333333333331,9.4,3.1999999999999997,7.700000000000003
2026-02-17,Kent State,Bowling Green,-1,7,0.19615384615384812,8.792307692307688,6.846153846153843,2.5,2.7307692307692317,1.8461538461538467,-3.0,0.8999999999999999,3.3000000000000114
2026-02-24,Kent State,Central Michigan,1,2,7.229629629629613,-5.5,7.925925925925927,1.9629629629629637,2.2222222222222214,4.814814814814813,-2.4000000000000004,2.0,5.700000000000003
2026-02-27,Kent State,Akron,1,-22,-10.175000000000011,2.52500000000002,-1.6428571428571423,3.1428571428571423,1.1785714285714288,0.39285714285714235,-4.3999999999999995,-1.7000000000000002,2.700000000000003
2026-03-13,Kent State,Akron,0,-7,-9.434375000000003,4.243750000000006,-1.21875,2.5625,1.03125,-0.46875,-13.2,-1.7000000000000002,2.700000000000003
2026-03-18,Kent State,Illinois State,-1,-21,1.9557765151515127,4.999810606060606,3.1392045454545467,2.28125,2.558712121212121,0.37689393939393767,5.2,-3.8000000000000003,6.400000000000006
2025-11-14,Kentucky,Eastern Illinois,1,46,30.23333333333332,-8.066666666666691,13.666666666666668,-2.666666666666666,2.333333333333334,8.333333333333336,27.0,21.4,2.799999999999997
2025-12-05,Kentucky,Gonzaga,0,-35,0.8500000000000085,0.38749999999998863,3.875,-0.375,-1.875,2.625,5.0,4.600000000000001,-0.5
2025-12-13,Kentucky,Indiana,1,12,-3.140000000000015,0.5100000000000051,-1.1000000000000014,0.6999999999999993,2.5999999999999996,3.6999999999999993,1.1999999999999993,2.8000000000000007,2.5
2025-12-23,Kentucky,Bellarmine,1,14,2.617424242424235,-19.858333333333334,4.484848484848484,-1.2575757575757578,5.393939393939394,6.8030303030303045,-4.0,19.6,3.700000000000003
2026-01-03,Kentucky,Alabama,-1,-15,-1.9000000000000057,-9.438461538461539,-10.53846153846154,-0.07692307692307665,-0.15384615384615508,-1.1538461538461569,-5.6000000000000005,-0.8999999999999986,-5.400000000000006
2026-01-31,Kentucky,Arkansas,-1,8,-5.785714285714278,-4.328571428571436,1.2857142857142847,0.4285714285714288,0.7142857142857135,1.2857142857142847,-12.2,0.3000000000000007,-3.9000000000000057
2026-02-14,Kentucky,Florida,-1,-9,-0.7041666666666657,5.683333333333337,-1.4583333333333321,-1.75,-4.208333333333332,-4.25,-17.8,-1.0999999999999996,-2.299999999999997
2026-02-17,Kentucky,Georgia,1,-8,-0.951999999999984,0.4399999999999977,-5.16,-1.0,-1.4400000000000013,-0.7200000000000024,6.6,3.0,-5.200000000000003
2026-02-21,Kentucky,Auburn,-1,-1,-0.8307692307692349,-7.149999999999977,0.38461538461538325,0.0,-1.1538461538461533,2.23076923076923,9.8,1.5,-0.20000000000000284
2026-03-07,Kentucky,Florida,1,-7,-3.739999999999995,7.013333333333335,-0.5666666666666664,-1.0999999999999996,-3.7333333333333343,-4.366666666666667,-22.2,-1.0999999999999996,-2.299999999999997
2026-03-13,Kentucky,Florida,0,-8,-3.827468230694052,7.361290322580643,-0.5307917888563054,-1.2502443792766371,-3.8054740957966775,-4.6520039100684265,-20.0,-1.0999999999999996,-2.299999999999997
2026-03-22,Kentucky,Iowa State,0,-19,-4.111428571428561,9.882857142857134,0.45714285714285907,0.0,0.11428571428571566,1.457142857142859,-24.6,0.0,1.5
2025-11-15,LIU,James Madison,1,9,-3.3416666666666686,5.633333333333326,-15.0,5.0,3.166666666666666,-2.75,-5.666666666666667,-2.2,0.6999999999999886
2025-11-20,LIU,Fordham,-1,-16,-5.905000000000001,19.0,-13.3,6.0,-4.050000000000001,-6.899999999999999,-19.05,-3.5000000000000004,3.8999999999999915
2025-11-22,LIU,Illinois,-1,-40,-28.58,10.600000000000009,-18.0,5.4,-4.200000000000001,-6.599999999999998,-28.2,-20.5,2.1999999999999886
2025-12-20,LIU,Florida International,-1,-7,-3.5777777777777686,7.578787878787878,-8.181818181818183,1.7272727272727266,-1.717171717171718,-1.7070707070707059,1.1999999999999997,-3.4000000000000004,-4.5
2025-12-29,LIU,Georgia,-1,-15,-19.95833333333333,20.424999999999997,-12.916666666666664,3.083333333333332,-2.583333333333334,-8.0,-30.400000000000002,-16.700000000000003,-6.6000000000000085
2026-01-02,LIU,Central Connecticut State,1,6,-6.533566433566435,9.35734265734267,-4.46853146853147,4.335664335664335,1.3216783216783217,-5.314685314685317,-9.2,2.9000000000000004,3.1999999999999886
2026-01-04,LIU,Chicago State,-1,19,12.98571428571428,-5.5,0.35714285714285765,2.071428571428571,2.3571428571428577,1.428571428571427,14.2,0.8999999999999995,1.8999999999999915
2026-01-17,LIU,FDU,-1,7,4.964705882352959,1.9235294117647186,-11.882352941176471,1.7058823529411775,1.117647058823529,-1.764705882352942,6.4,3.4000000000000004,3.799999999999997
2026-01-31,LIU,Central Connecticut State,-1,21,-5.358809523809512,0.2547619047618923,-2.576190476190476,3.585714285714287,3.338095238095237,-2.5857142857142854,9.0,2.9000000000000004,3.1999999999999886
2026-02-26,LIU,Chicago State,1,17,8.017241379310349,-8.796551724137942,-1.448275862068968,3.275862068965516,2.6896551724137936,2.758620689655171,0.19999999999999973,0.8999999999999995,1.8999999999999915
2026-02-28,LIU,FDU,1,14,2.760000000000005,-4.006666666666661,-9.033333333333331,2.366666666666667,0.5666666666666664,-0.03333333333333144,9.600000000000001,3.4000000000000004,3.799999999999997
2026-03-04,LIU,Chicago State,1,4,9.15161290322581,-9.777419354838699,-1.35483870967742,3.290322580645162,2.451612903225807,2.838709677419356,15.8,0.8999999999999995,1.8999999999999915
2026-03-20,LIU,Arizona,0,-34,-11.338235294117652,7.658823529411777,0.20588235294117752,1.9705882352941178,-1.4117647058823533,-6.147058823529413,-0.5999999999999996,-21.799999999999997,-3.1000000000000085
2025-11-28,La Salle,Hofstra,0,-5,-5.220000000000013,-1.5133333333333354,-11.399999999999999,1.4000000000000004,-1.1333333333333346,0.6000000000000014,-7.3999999999999995,1.5999999999999999,0.5999999999999943
